% Citation Request
% Murat KOKLU and ILKER ALI OZKAN
% KOKLU, M. and OZKAN, I.A., (2020), "Multiclass Classification of Dry Beans Using Computer Vision and Machine Learning Techniques." Computers and Electronics in Agriculture, 174, 105507. DOI: https://doi.org/10.1016/j.compag.2020.105507
% Citation Request

@RELATION Dry_Beans_Dataset
@ATTRIBUTE Area	INTEGER
@ATTRIBUTE Perimeter	REAL
@ATTRIBUTE MajorAxisLength	REAL
@ATTRIBUTE MinorAxisLength	REAL
@ATTRIBUTE AspectRation	REAL
@ATTRIBUTE Eccentricity	REAL
@ATTRIBUTE ConvexArea	INTEGER
@ATTRIBUTE EquivDiameter	REAL
@ATTRIBUTE Extent	REAL
@ATTRIBUTE Solidity	REAL
@ATTRIBUTE roundness	REAL
@ATTRIBUTE Compactness	REAL
@ATTRIBUTE ShapeFactor1	REAL
@ATTRIBUTE ShapeFactor2	REAL
@ATTRIBUTE ShapeFactor3	REAL
@ATTRIBUTE ShapeFactor4	REAL
@ATTRIBUTE Class	{SEKER, BARBUNYA, BOMBAY, CALI, HOROZ, SIRA, DERMASON}

@DATA
197245,1702.646,642.0772452834813,396.08539008371923,1.6210576339303189,0.7870562678196366,200777,501.13883705145736,0.802082825029685,0.9824083435851716,0.8550020226620267,0.7804961797551342,0.003255226978039906,7.451507889569596E-4,0.6091742866123587,0.9875066277070202,BOMBAY
197598,1687.798,641.6806396449272,395.19276069000506,1.6237155724324384,0.7878466891540459,199491,501.5870687732875,0.8402633078473563,0.990510850113539,0.8716687424652251,0.7816771112976695,0.0032474045265889692,7.478693516065317E-4,0.6110191063266693,0.9921212379963648,BOMBAY
198209,1672.222,617.1342070510481,412.1567576652075,1.4973288574643304,0.7442905468055229,200587,502.3619580764569,0.7867621958480531,0.9881447950265969,0.8907285421709589,0.8140238417134161,0.003113552901488066,8.433046826153929E-4,0.6626348148778687,0.9921822302771673,BOMBAY
198281,1725.184,650.6859374709884,392.47592795303666,1.6579002459199204,0.79761069198669,201595,502.4531920185529,0.7089566647597254,0.9835611002257001,0.8371824608329225,0.7721900276059913,0.003281635343129137,7.197254132728354E-4,0.5962774387341417,0.9885685123138338,BOMBAY
198323,1689.6169999999997,646.5186691073077,393.3605136580264,1.6435779562494877,0.7936085410802313,201273,502.506404168655,0.7389221110676428,0.9853432899594083,0.8729842457616601,0.7772496420907687,0.0032599278404789544,7.338881454838457E-4,0.6041170061302281,0.9929133942710794,BOMBAY
198671,1686.7689999999998,623.2703818110278,410.1004499947948,1.5197993121415465,0.7530339961863016,201134,502.94708826285046,0.7924271674271675,0.9877544323684708,0.8774717031995879,0.8069484816548547,0.0031371985937103447,8.205499237382305E-4,0.6511658520450753,0.9896414140281696,BOMBAY
198796,1739.1609999999998,689.3857987723306,372.76128936241304,1.8494028710746382,0.841205809992765,202308,503.1052857356712,0.8253248640345414,0.9826403305850485,0.8259198989685566,0.7297877133988098,0.003467805181051584,6.067651702922835E-4,0.5325901066278634,0.9849736723035184,BOMBAY
198997,1716.7869999999998,653.6835728437379,392.2606567038151,1.6664520432323549,0.7999420383777329,201507,503.359563019978,0.7592986874236874,0.9875438570372245,0.8484447392088501,0.7700355094288186,0.0032848915955704756,7.124326517256238E-4,0.5929546857813002,0.9881305476644464,BOMBAY
199021,1747.665,705.4098963801059,364.76853768573756,1.9338561950971886,0.8559240656854836,202063,503.38991590290806,0.7837632418383019,0.9849452893404532,0.8188274445385811,0.7136133452140561,0.0035443993165550666,5.669885118613251E-4,0.5092440064675955,0.9848046767234725,BOMBAY
199437,1707.9040000000002,634.5901353616157,403.7199052865377,1.5718574364353406,0.7715324165080069,201610,503.9157420475636,0.7941931912758493,0.9892217647934131,0.8591889548860762,0.7940806419255344,0.003181907747116211,7.804153132085035E-4,0.6305640658808688,0.9911568161037478,BOMBAY
199669,1690.464,625.7629324893995,411.06565203519216,1.5222943814235947,0.7539749527754568,202954,504.2087530554435,0.7644705305797401,0.9838140662416114,0.8780285828141315,0.8057504317962855,0.0031340014348216275,8.148565134519509E-4,0.6492337583399006,0.9883249025513544,BOMBAY
199788,1749.634,685.9410472790516,375.6152943905856,1.82617975764792,0.8367459929012732,202653,504.3589814443168,0.7926270937641337,0.9858625334932125,0.8201340519707061,0.7352803618400979,0.0034333445816518092,6.190261887394109E-4,0.5406372105077053,0.9873007300604086,BOMBAY
200116,1773.3789999999997,636.1081262359635,402.3250586196983,1.5810800560579819,0.7745774724166721,202634,504.77282487691605,0.7734190815561447,0.9875736549641225,0.7996290342341656,0.7935330552429875,0.0031786969869273996,7.774795638528048E-4,0.6296947097632704,0.9955977470119262,BOMBAY
200419,1716.101,651.2283237318373,394.7898344458638,1.6495569716122924,0.7952944207172206,202151,505.1548241047259,0.7866509665391032,0.9914321472562589,0.855190890517156,0.7756954138756692,0.003249334263377411,7.256697973632164E-4,0.6017033751077459,0.9925439972516286,BOMBAY
200662,1706.597,635.6740949610945,403.7872338542014,1.5742798228004957,0.7723385740213369,202914,505.46097131791214,0.7750111040302802,0.9889017021989611,0.8657909559372142,0.7951574168660249,0.003167884776196263,7.811988519567623E-4,0.6322753175970494,0.9953782749478101,BOMBAY
200714,1688.8000000000002,612.1030514438394,420.6495528926708,1.4551377678511836,0.726449214191495,203767,505.5264602194166,0.7118603191266754,0.9850172010188107,0.8843640694204671,0.8258845614753463,0.0030496280849559043,8.751933969512259E-4,0.6820853088833252,0.9925280938525669,BOMBAY
201447,1780.9669999999999,660.7194826937354,400.6828906386191,1.6489835182147734,0.7951336752847363,210441,506.44870082592206,0.6931509677419355,0.9572611800932328,0.7981029634641226,0.7665109234574777,0.003279867571588236,6.984084173337514E-4,0.5875389957796353,0.9688421203490779,BOMBAY
201491,1671.6999999999998,610.8914982970679,421.5739848500404,1.4490730458957761,0.7237175185311571,203393,506.5040070011615,0.7968007909045971,0.9906486457252708,0.9060430458528773,0.8291226975872167,0.0030318550123681347,8.838191530419838E-4,0.6874444476543031,0.9961572196465608,BOMBAY
201946,1713.493,665.433210525946,388.29929183258474,1.7137121404095879,0.8120926082498694,203438,507.0755694184913,0.8183074335960452,0.9926660702523619,0.8643317177162192,0.7620232374902182,0.0032951046840538857,6.853648697379611E-4,0.5806794144750733,0.9951173622718642,BOMBAY
202236,1685.383,633.5119695128973,408.9218692721378,1.549224967205886,0.7637737533827433,203633,507.4395260216338,0.7970645499475812,0.993139618824061,0.8946869708827643,0.8009943780727622,0.003132538071920416,7.954153950606682E-4,0.6415919937041711,0.9939703354059033,BOMBAY
202280,1715.349,652.9293624383731,396.37765473355876,1.6472405914941546,0.7946438820334013,204687,507.4947242179259,0.7837910097295789,0.9882405819617269,0.8638887563299371,0.7772582355963903,0.003227849329831783,7.266986388795319E-4,0.6041303648024139,0.9951480594567075,BOMBAY
202363,1709.543,628.3358870405369,413.00764012640474,1.5213662557143715,0.7536256098986835,204085,507.59883174731766,0.6876920044585814,0.9915623392214028,0.8701235340054629,0.8078463163040217,0.003104993931897318,8.157470547133092E-4,0.6526156707659776,0.9928674594537583,BOMBAY
202626,1715.4599999999998,644.7516591274558,406.4288112403031,1.5863827595289328,0.7762989762038791,207843,507.92857371042544,0.7440185062789161,0.9748993230467228,0.8652544536852078,0.787789479127214,0.0031819789125159446,7.559929857868204E-4,0.620612263423527,0.984528595047312,BOMBAY
203101,1734.279,650.4675321974778,402.3138876183486,1.616816004160756,0.7857851388688523,206039,508.5235734705484,0.7433334553306737,0.9857405636796918,0.8485628120395582,0.7817816390506082,0.003202680105944716,7.379640238912178E-4,0.6111825311566554,0.9881696978375604,BOMBAY
203179,1732.071,676.9838844575098,388.0407184268969,1.7446207377462297,0.8194221576087386,206073,508.62121216062707,0.8152726951720596,0.9859564329145497,0.8510543615394847,0.7513047560477788,0.00333195795066178,6.54853008538609E-4,0.5644588364600124,0.9847665916922453,BOMBAY
203296,1716.579,627.5124928414722,416.80535691717205,1.5055288576009642,0.7475385539912823,205470,508.767635061901,0.7650184390757884,0.9894193799581448,0.8669840488970686,0.8107689342695372,0.003086693751187786,8.227382800522358E-4,0.6573462647765611,0.989653771057317,BOMBAY
203536,1735.247,648.1573184622057,401.6988750212869,1.6135402879280119,0.7847951832604841,206049,509.0678579297813,0.7748793153334247,0.9878038718945493,0.8494317594447337,0.785407868474859,0.003184484899291554,7.474806386703654E-4,0.6168655198622215,0.9953373685313517,BOMBAY
203643,1719.3069999999998,649.439542853067,402.09785503844256,1.6151280955999563,0.78527594338491,206242,509.2016502413388,0.7745848326017664,0.9873982990855403,0.8657101064428353,0.7840632062598991,0.0031891081100409394,7.434526288927863E-4,0.614755111410553,0.9929082523528654,BOMBAY
203657,1685.9379999999999,605.762137529023,432.3898212991784,1.4009629914712658,0.700354969758879,206515,509.2191531768312,0.8073553430696288,0.9861608115633247,0.9003803473530615,0.8406255882118973,0.0029744233565702285,9.162056544668647E-4,0.7066513795565982,0.9899924306309088,BOMBAY
203677,1728.4859999999999,662.5508971103653,393.5188546457996,1.6836573121933824,0.8045055784172935,205511,509.2441563268289,0.8022632918173296,0.991075903479619,0.8566829450172441,0.768611375439736,0.0032529490178584983,7.003002001385863E-4,0.5907634464553628,0.9946431964011353,BOMBAY
203686,1722.9319999999998,660.9976049508324,394.68475982952816,1.6747482351138407,0.8021633297188092,206087,509.25540734382616,0.7909613734238905,0.9883495805169661,0.8622531093326162,0.7704345727269414,0.0032451793689837905,7.052799243886042E-4,0.5935694308529449,0.9940793567384963,BOMBAY
203688,1738.084,676.0589864227641,389.1160898527235,1.7374223375821995,0.8177558262528676,207028,509.2579075360694,0.7880710659898477,0.9838669165523504,0.8472933240809413,0.7532743706739401,0.003319090895991733,6.59191614312458E-4,0.5674222775142205,0.9858521397949725,BOMBAY
203793,1754.6019999999999,664.2640947788259,397.0850735369588,1.6728508298285336,0.8016587568853512,207056,509.3891503950717,0.7978116191669277,0.9842409782860675,0.831843996159264,0.7668473343643215,0.0032595039808964287,6.952915119226303E-4,0.5880548342216657,0.9837280174123942,BOMBAY
204023,1700.494,621.6446109314304,422.19890123782096,1.4723975100571458,0.7339861657154185,207033,509.676516660815,0.8027660830218375,0.9854612549690146,0.8866225758502342,0.8198840747563951,0.003046933977695801,8.492833501374522E-4,0.6722098960391502,0.9897601771638176,BOMBAY
204413,1780.349,712.9073513908872,371.30474736237915,1.9200060232333014,0.8536593822286058,208732,510.16341995281164,0.813279807753517,0.9793083954544584,0.8104161482906901,0.7156097057457456,0.003487583232920055,5.641690180332927E-4,0.5120972509575125,0.9832298063196395,BOMBAY
204635,1706.37,635.1262867560467,412.6639161877246,1.5390884975441417,0.7601606059840027,206334,510.4403728515996,0.807044458729852,0.9917657778165498,0.8831680830806361,0.8036832729105113,0.0031037031141107176,7.987293669040204E-4,0.6459068031561515,0.994107731223141,BOMBAY
204774,1739.2769999999998,659.25360028531,398.6538100364614,1.6536994848362638,0.7964496950419417,209024,510.6137038247194,0.8115260846820855,0.9796674066135946,0.8506426815106274,0.7745330531433388,0.003219420435628107,7.146893049484787E-4,0.599901450411542,0.9920567194980943,BOMBAY
205358,1737.7039999999997,653.9932040124792,404.0643304999081,1.618537333407676,0.7863024386419067,207809,511.3413013122679,0.8121475294434031,0.9882055156417672,0.8546137745593059,0.7818755579951114,0.0031846492662203525,7.341620306902776E-4,0.6113293881901669,0.9894594377950587,BOMBAY
205476,1746.6399999999999,679.0974407969095,386.45261050334517,1.7572592921869554,0.8222904787119352,207384,511.4881901803817,0.7738509513264338,0.9907996759634301,0.8463776044800482,0.753188216377548,0.003304996402484521,6.560921193793342E-4,0.5672924892899919,0.996879998192707,BOMBAY
205889,1779.422,687.7230434153582,384.4723515492763,1.7887451220981114,0.8291331754692177,208651,512.0019693575191,0.786183959310229,0.9867625844112896,0.8171186008825303,0.7444886052019194,0.0033402612252978947,6.329835373282699E-4,0.5542632832754993,0.9914357443171332,BOMBAY
206303,1734.416,666.0177998119804,395.98594680115036,1.6819228187065691,0.8040530183864562,207854,512.5164756351725,0.8175920421670035,0.9925380315028818,0.86180471325093,0.7695236910783135,0.003228347623699027,6.983096359864961E-4,0.5921667111307917,0.9959787039292998,BOMBAY
206702,1735.169,663.5370803705906,401.7599413487485,1.6515760086558902,0.7958587902190635,209401,513.011852081263,0.7006847457627119,0.9871108542939145,0.8627222177408368,0.7731472245601435,0.0032101144660941386,7.075368866531835E-4,0.5977566308450529,0.9872405105186647,BOMBAY
206979,1795.1009999999999,712.4086751113217,379.0117206463131,1.8796481383121357,0.8467352645842419,214037,513.3554789127503,0.6070210425984309,0.9670243929787841,0.807157656399624,0.7205912797630276,0.003441936984483072,5.724514852145106E-4,0.5192517924705181,0.9760106650324488,BOMBAY
207034,1753.619,665.6352300378553,399.9981324795483,1.6640958444271958,0.799303965878389,209699,513.4236807011337,0.8268791437015736,0.9872913080176825,0.8460208230358611,0.7713288863510647,0.003215101046387817,7.019929873035465E-4,0.5949482509195736,0.9900509120044914,BOMBAY
207561,1752.359,667.5314214099088,400.3320375695491,1.6674444180449575,0.8002098184586555,210438,514.0767191234934,0.7206603822717567,0.9863285148119636,0.8493945137973697,0.7701161363126545,0.003216073450262375,6.977994370475386E-4,0.5930788634091311,0.9889260402520035,BOMBAY
207673,1755.004,659.2733366103533,405.1692711656377,1.627155323782773,0.7888626972873007,210788,514.2153984215033,0.733686858337985,0.9852221189061996,0.8472931189152252,0.7799729943051181,0.003174574145942676,7.247421193951088E-4,0.6083578718452919,0.9898927499382246,BOMBAY
208477,1726.0859999999998,642.6828881816128,416.13111715152803,1.544424008905802,0.7620734521953414,210800,515.2098218859502,0.794270714274829,0.9889800759013283,0.8793123092067826,0.801654799529001,0.0030827519974942694,7.853584823518797E-4,0.6426504176078828,0.992524734286954,BOMBAY
208502,1770.466,674.4861852310231,401.01715509102473,1.6819384823522703,0.8040571127160826,212629,515.2407122465876,0.679936996370443,0.9805906061731937,0.8358818730713585,0.7639010605830404,0.0032349147021660373,6.79502483609439E-4,0.583544830359894,0.9814865063600332,BOMBAY
208936,1752.441,663.4179616778237,405.37699253523465,1.6365456695724057,0.7915972994903301,211979,515.7766740739503,0.7917031378478024,0.9856448044381755,0.8549413632629687,0.7774535871315879,0.0031752209369272106,7.155691341837458E-4,0.6044340801437734,0.9891839764012729,BOMBAY
210260,1739.133,648.6103637168195,417.8989247233611,1.5520747370819001,0.7647738002182071,213691,517.4082978422508,0.8233414521446976,0.9839441062094333,0.8735764792996477,0.7977182092454956,0.003084801501554359,7.705574238924574E-4,0.6363543413618402,0.987669497060104,BOMBAY
210910,1748.3319999999999,675.7077432627816,400.40431028405436,1.6875636098508076,0.8055187719219801,212898,518.2074414557293,0.8098404970165186,0.9906621950417571,0.8670801069478438,0.766910615754479,0.0032037729043799803,6.836290109425145E-4,0.5881518925569144,0.9925437309439307,BOMBAY
211734,1776.5849999999998,679.8398710904265,400.16997501399635,1.698877760798142,0.8084070393082657,213916,519.2187417312234,0.801840490797546,0.9897997344752145,0.8430017655754536,0.7637368206992987,0.003210820515790693,6.738615986478076E-4,0.5832939312918728,0.990945087880282,BOMBAY
212510,1769.7459999999999,670.9666465850378,408.56052622015426,1.6422698805304679,0.7932367696023938,216642,520.1693336324907,0.8398144196266262,0.9809270593882996,0.8526432464968101,0.7752536378372198,0.003157341520799199,7.035202050523651E-4,0.6010182029798431,0.9870340924043434,BOMBAY
213012,1753.363,638.1534742962785,427.18343588372994,1.4938628717569706,0.7428972316706784,215532,520.7833540956609,0.7298530782303602,0.9883080006681142,0.8707034367506498,0.8160785376432416,0.002995856920249932,8.196504016340566E-4,0.6659841796019315,0.9948890390848514,BOMBAY
213022,1849.699,721.2160983513037,384.3779693717415,1.8763200698784006,0.8461416264203208,218065,520.7955782248672,0.7375137620396208,0.9768738678834292,0.7824060469655967,0.7221075339491219,0.003385641381412735,5.678429281955545E-4,0.5214392905860823,0.9783870061498214,BOMBAY
213307,1785.693,664.751189699743,414.6074683721457,1.603326617124687,0.7816612264832887,219982,521.1438453717201,0.7999332473298932,0.9696566082679492,0.8406232148353988,0.7839682778260421,0.0031164058830687367,7.26152334582992E-4,0.6146062606375303,0.9854145767316252,BOMBAY
214138,1763.6460000000002,653.1324411138695,422.1838462542204,1.5470332342383895,0.7629999655925752,217249,522.1579929776985,0.8004560406698564,0.9856800261451146,0.865128801767665,0.799467244479843,0.0030500538956834823,7.685815855438021E-4,0.6391478749961931,0.9887830042119544,BOMBAY
214563,1765.021,659.1128280306317,417.5290886065788,1.5786033740314744,0.7737661514475183,217833,522.6758999963655,0.7377710383528295,0.9849885003649584,0.8654957566617572,0.7929991312080404,0.0030718848451533197,7.493341753449425E-4,0.6288476220967071,0.9927009779935314,BOMBAY
215005,1836.0469999999998,713.3668369753793,390.04513765668054,1.8289340594300345,0.8372850884757176,219894,523.2139794728192,0.8131500321470444,0.9777665602517577,0.8014765777811398,0.733443093165371,0.003317908127603448,5.922564672138482E-4,0.5379387709119872,0.9838545400088639,BOMBAY
215107,1772.436,680.4892103204221,406.94029249524453,1.6722089772626145,0.8014876094245124,217799,523.3380730936233,0.8191431835491242,0.9876399799815426,0.8604453315101667,0.7690615297885458,0.003163491705618237,6.826385542520573E-4,0.5914556366006984,0.9890374251762625,BOMBAY
216075,1767.4569999999999,684.2747669095493,404.0402968616956,1.693580497352666,0.8070632500683722,217769,524.5142844848463,0.8119335347432024,0.9922211150347386,0.8691939047864506,0.7665258312150783,0.003166839138769174,6.743928318352684E-4,0.5875618499199668,0.9950832900129102,BOMBAY
217182,1811.572,704.3042088383955,396.8257458054027,1.7748450454214622,0.8261641691662511,220372,525.8561693131232,0.6759897908366533,0.9855244767937851,0.831615342681709,0.7466321551313948,0.0032429216456170197,6.216457617869948E-4,0.5574595750761512,0.9894043648466606,BOMBAY
218077,1795.5770000000002,710.8683797004618,394.69049461953585,1.8010780330185236,0.8317015021380314,220398,526.9385734572959,0.8053749025951245,0.989469051443298,0.8499857808169492,0.74126039152189,0.003259712760632537,6.070748958159922E-4,0.5494669680391858,0.9896328860046688,BOMBAY
218738,1810.955,682.4655468068211,412.08144842413026,1.6561423704383824,0.7971261347925627,223507,527.7365550502258,0.7030640811774197,0.9786628606710305,0.838144275955788,0.7732794095166347,0.0031200136547230983,6.88148301210006E-4,0.5979610451823952,0.9903086227981848,BOMBAY
218983,1845.855,713.9672821086093,394.05381641927164,1.811852220075826,0.8338961426273593,222086,528.0320210221537,0.7456263406993769,0.9860279351242311,0.8076535393527676,0.7395745354922706,0.003260377664515553,6.016937075841003E-4,0.5469704935486079,0.9910297030520154,BOMBAY
221203,1792.381,689.2430553046871,412.2568809119637,1.671877625862776,0.801399164399828,224322,530.7018061153101,0.7391913116123643,0.9860958800296004,0.8652472219242683,0.7699777343142149,0.003115884754296674,6.755753826516903E-4,0.5928657113396517,0.9911989179299828,BOMBAY
221428,1812.571,679.7200366979293,417.63820085507257,1.6275331981276386,0.7889738390028888,225247,530.9716432274115,0.8053391525731951,0.9830452791824087,0.8469394194245181,0.7811622646977784,0.003069711313374683,7.050863722859712E-4,0.610214483787762,0.9931443303429025,BOMBAY
222737,1847.94,722.4940683398489,396.6969713897139,1.8212744750956844,0.835778955159997,225516,532.538784010776,0.8365520401418184,0.9876771492931765,0.8196463280033317,0.737083953138116,0.00324370925504002,5.905946496399228E-4,0.5432927539737124,0.989485225316762,BOMBAY
223035,1817.2779999999998,680.812554864904,419.9943465426474,1.621004093196222,0.7870402976659665,225889,532.8949069563407,0.7610921152310559,0.9873654759638584,0.8486725326848887,0.7827336660412864,0.0030524920073750936,7.067899288983465E-4,0.6126719919544321,0.9931438067448171,BOMBAY
223165,1827.554,669.0993604706523,428.4011860362138,1.5618522597042757,0.7681537516954646,226058,533.0501880693998,0.7519441748881341,0.9872023993842288,0.8396446222822281,0.7966682073861887,0.002998227143461799,7.449965110191329E-4,0.6346802326599235,0.9912767555695368,BOMBAY
224267,1770.662,640.4429454212835,449.3396784437009,1.425298000923207,0.7125634615482545,226132,534.36468163523,0.7800591304347826,0.9917526046733766,0.8988845244771034,0.8343673475608742,0.0028557163801240645,8.537368650123221E-4,0.6961688706757685,0.9922480996791396,BOMBAY
225335,1802.309,676.7098296242478,428.7621503173816,1.578287237162442,0.7736622537378581,228491,535.6355410285037,0.7861089985557098,0.9861876397757461,0.8717260306600605,0.791529127522682,0.0030031279189839475,7.27145295539149E-4,0.6265183597168182,0.9888259309890021,BOMBAY
225405,1796.132,663.2439940602409,435.837856504911,1.5217677495455642,0.7537768289224057,228671,535.7187317809872,0.7852081765738651,0.9857174718263356,0.8780048376203318,0.8077249648374941,0.0029424546663128185,7.725801891551091E-4,0.6524196188217312,0.9928311350937207,BOMBAY
226687,1839.8079999999998,720.6955205465366,405.53724088200994,1.777137702517982,0.8266594145135988,231500,537.2400326459112,0.7583838505493329,0.9792095032397409,0.8415723788437827,0.745446610017081,0.0031792538634616745,6.05579474572698E-4,0.5556906483859582,0.9875388021833494,BOMBAY
226806,1812.548,679.9753874028949,428.6803406330758,1.5862061376519068,0.7762419755265157,229994,537.3810270033762,0.7682297311944505,0.9861387688374479,0.8675317349181421,0.7902948208991136,0.002998048496966107,7.213980431683856E-4,0.6245659039399621,0.9906902701976791,BOMBAY
230867,1815.0729999999999,671.6153919037116,440.6864180199469,1.5240210826586267,0.7546227504637221,233243,542.1706317888979,0.7410628019323672,0.9898131991099411,0.8806098330055906,0.8072635593596224,0.002909100875845017,7.620789006426548E-4,0.6516744542699667,0.9931656073374844,BOMBAY
231066,1787.859,641.9042752331753,460.1984968278401,1.3948421814887224,0.6971482610583389,232903,542.4042483644234,0.736700143472023,0.992112596231049,0.9084047160381366,0.844992422222756,0.0027780126683855494,8.736253786501373E-4,0.7140121936138802,0.9959343257499326,BOMBAY
233751,1849.3709999999999,706.993075786545,423.5279880240607,1.669294818236146,0.8007076130532336,237344,545.5465303907532,0.8192045251437764,0.9848616354321154,0.8588459166645047,0.7716433853101333,0.003024556368899149,6.614667164506039E-4,0.5954335140928829,0.9939540796793886,BOMBAY
234898,1869.885,695.1376296583686,432.5894199047081,1.6069224018735717,0.7827728080521893,238265,546.8833720083289,0.799467697690407,0.9858686756342727,0.8442272914767077,0.7867267555017838,0.0029593169361100077,6.993054663573091E-4,0.6189389878223635,0.9945869249247097,BOMBAY
237270,1921.685,738.1445017251737,412.9216472112919,1.7876139618988427,0.8288945432688987,240671,549.6376504382793,0.7841147933217888,0.9858686754947625,0.80739916117314,0.7446206659450545,0.0031109895971895883,5.899546965585078E-4,0.5544599361524565,0.9911603231796721,BOMBAY
241322,1895.94,726.3734931585373,427.3701204803078,1.6996356515101922,0.808598089839022,244319,554.3110258822018,0.8208231292517006,0.9877332503816731,0.8436408515840113,0.7631212194595028,0.003009976268879494,6.296757286588111E-4,0.5823539955893585,0.9897896127030832,BOMBAY
248424,1884.5569999999998,715.0530398111042,446.04361762614036,1.6031011577222904,0.7815912270000326,251082,562.4084464704349,0.8075362771103136,0.9894138170000238,0.878991871923536,0.7865268940315344,0.0028783573238137386,6.794832862822593E-4,0.6186245550348927,0.9917177403718731,BOMBAY
251432,1919.8679999999997,719.1256903918719,450.926186722595,1.5947747360129927,0.7789807753887893,257425,565.8031152369625,0.7667760469399953,0.9767194328445178,0.8572108790212327,0.7867930777561853,0.002860119994240478,6.760925307692928E-4,0.6190433472050505,0.987234690619534,BOMBAY
254616,1985.37,738.8601534818813,447.41832874876803,1.6513855289481494,0.7958056520436629,263261,569.3743583287609,0.7837473450918829,0.9671618659809087,0.8117319584911376,0.7706118074517647,0.00290186065872483,6.312464571718085E-4,0.5938425577840758,0.980663006398178,BOMBAY
45504,793.417,295.4698305520384,196.3118224893667,1.5051046177722822,0.7473721581277368,45972,240.70208192624517,0.7377790748577265,0.9898198903680501,0.9083567245276849,0.8146418247728765,0.0064932715926520395,0.0017640469732470574,0.6636413026692821,0.9988495891919492,CALI
45666,789.77,274.863357260753,211.88513916338147,1.2972281036132975,0.6369871140013782,46074,241.13016619634288,0.748377581120944,0.9911446802969137,0.9200291145425582,0.8772728696884516,0.006018993501965423,0.0021990871050630886,0.7696076878914111,0.9983567214895898,CALI
48373,825.1479999999999,313.5704169933912,197.89870021516236,1.5844996286103268,0.7756900400523031,49026,248.17416565282136,0.8065392823796185,0.9866805368579937,0.8927897255048844,0.791446361657426,0.006482343807359295,0.0015689090628630247,0.6263873433807772,0.9925105129530509,CALI
49245,822.642,301.3927909840374,208.34644372586885,1.4465943627076927,0.7225881504285283,49720,250.40104109304954,0.7772253787878788,0.9904465004022526,0.914429542770173,0.8308129742436722,0.00612027192575972,0.0017987199898136408,0.6902501981716169,0.9985120455329285,CALI
49882,891.505,357.18900363774367,179.83469135101458,1.9862074494879072,0.8640114944747699,51042,252.01534669634583,0.7260210170872995,0.9772736178049449,0.788689675309237,0.7055518062698717,0.007160679275845869,0.0010945853144592608,0.4978033513306786,0.9887407247930398,CALI
50954,865.7629999999999,330.1554739607484,198.46152528567475,1.6635742040453798,0.7991622668186164,51704,254.70894715819364,0.7338056971686973,0.9854943524678942,0.854260063775932,0.7714818237073227,0.00647948098207694,0.0014158680313276603,0.5951842043107765,0.9901330889466826,CALI
51643,855.523,307.9956111565151,213.62472630489034,1.4417601205814368,0.7203635729518909,52139,256.4252518937205,0.7860665469268471,0.9904869675291049,0.886661696869877,0.8325613827120805,0.005963937245251343,0.001767575116504376,0.6931584559834514,0.9993682190807434,CALI
52448,882.4739999999999,336.9594210522996,199.00511267777327,1.6932199204243576,0.806971239798947,53082,258.4160746592011,0.7891901652171296,0.9880562149127765,0.8463206902439118,0.7669056227963196,0.006424638137818403,0.001370869524796438,0.588144234276611,0.9958575335598879,CALI
53609,893.4559999999999,354.7254336862836,193.35432504701393,1.8345875304316697,0.8383829636497789,54085,261.26059548601535,0.7953857566765579,0.9911990385504299,0.8439199057367944,0.7365149794053735,0.006616900775733247,0.0012010489865726286,0.5424543148884976,0.9951799219232923,CALI
54076,893.9889999999999,342.74242466900824,203.25951298050154,1.6862306695671712,0.8051739758451222,55293,262.39607775479163,0.7700501253132832,0.977989980648545,0.850256720278341,0.7655780518218358,0.006338161562782163,0.0013430771645466285,0.5861097534313174,0.98831624196834,CALI
54137,905.4159999999999,356.39267181380865,195.43736558881363,1.8235646532589556,0.8362315561478437,54769,262.5440329417668,0.7632454532637812,0.9884606255363435,0.8298655191173416,0.7366706829452668,0.006583162565598549,0.0011959358627571025,0.5426836951110459,0.9896188043044629,CALI
54343,867.5899999999999,303.8479559922264,228.01623265283624,1.3325716000879944,0.6609513873062484,54907,263.0430698185051,0.7404485502507085,0.9897280856721365,0.9072446142078159,0.8657062344208587,0.005591298897599072,0.001937200856731705,0.7494472843151427,0.9986921668414319,CALI
54680,899.793,353.57763831114374,198.3140946159258,1.782917341280842,0.827898128247326,55370,263.85742041132494,0.7566071675660717,0.9875383781831316,0.8486979428157958,0.74625030494472,0.00646630647972099,0.0012370126302418288,0.5568895176300879,0.9928879781602067,CALI
55501,898.191,345.5231590494661,207.02969939133348,1.6689545512808202,0.8006162218759519,56394,265.83090108628505,0.7847992081447964,0.9841649820902932,0.8645164751855658,0.7693576946262752,0.006225530333678061,0.0013454554524460658,0.591911262280657,0.9878729951376778,CALI
55544,924.1899999999999,357.6967018772121,198.22572114612973,1.804491868204743,0.8324017652982514,56205,265.93385883104446,0.7691370333444112,0.9882394804732675,0.8171927147136002,0.7434618698897945,0.00643988012885662,0.0012136468832150745,0.5527355519800297,0.9974068088156237,CALI
55549,914.595,348.48619559351226,205.18910034591056,1.6983660194719383,0.8082778683230577,56517,265.9458280749927,0.8064370953224355,0.982872410071306,0.8345040784439606,0.7631459479250138,0.006273491792714761,0.0013125610341435177,0.5823917378343678,0.9891143375590999,CALI
